id1,id2
6749,42178
6750,36284
6751,48629
6752,37892
6753,49561
6754,38766
6755,30829
6757,39586
6758,42689
6759,30741
6760,34317
6761,33267
6764,44496
6765,33907
6767,27825
6768,34405
6769,39900
6771,30373
6772,37761
6773,36220
6774,45636
6775,47879
6776,44405
6777,42360
6778,35678
6779,33456
6781,41826
6783,42992
6784,38209
6785,45318
6786,29357
6787,38757
6788,40826
6789,40060
6790,31037
6791,29124
6792,30578
6793,43814
6795,48006
6796,28442
6797,50392
6799,29134
6800,35246
6801,30187
6802,34780
6803,28602
6805,40450
6806,32070
6807,33406
6808,44194
6809,42493
6810,47119
6811,43677
6812,32638
6813,38045
6814,37308
6815,38616
6816,45638
6817,38649
6818,46574
6819,42180
6820,47175
6821,40543
6822,35615
6824,32262
6825,44225
6826,48669
6827,34986
6828,42552
6829,33526
6830,38206
6831,45420
6832,31530
6833,32247
6834,46692
6835,41735
6836,32640
6837,46455
6838,41393
6839,28068
6842,31277
6844,50382
6845,27844
6846,36167
6847,49968
6849,32854
6852,47941
6853,36665
6854,46659
6855,29454
6856,47863
6857,39681
6858,34483
6859,46153
6860,29709
6861,47016
6862,31895
6863,46288
6865,47098
6866,45427
6868,37635
6869,45563
6870,37609
6871,47080
6872,44094
6873,41601
6874,47617
6875,39194
6876,49621
6879,36205
6881,28638
6883,29756
6884,44528
6885,42197
6887,36658
6888,49207
6889,39995
6890,32540
6891,39150
6892,29417
6894,32097
6896,38279
6897,44279
6898,45681
6900,45977
6902,49816
6904,28413
6905,50588
6906,35757
6907,45410
6909,43158
6910,49220
6911,46543
6912,43369
6914,34432
6916,39638
6918,38299
6919,38211
6920,39423
6922,34562
6923,32117
6924,33900
6925,41319
6926,42330
6927,37762
6928,34577
6929,32837
6930,32214
6931,29510
6932,27709
6933,35100
6934,33872
6935,33485
6936,27771
6937,39153
6938,48983
6939,45469
6940,34788
6941,28152
6942,35282
6944,34333
6945,35162
6946,44043
6947,31761
6948,40938
6949,48955
6950,35961
6951,33302
6952,36421
6954,44739
6955,28895
6957,46445
6958,46254
6959,47966
6960,37206
6961,43079
6962,40112
6965,29581
6966,38993
6967,50488
6969,38500
6970,41042
6971,28358
6972,38162
6973,50062
6974,47847
6975,28822
6976,45309
6977,41387
6979,44226
6980,33185
6982,39932
6984,30656
6985,48040
6986,36085
6987,39452
6988,30450
6989,40289
6990,37861
6991,45540
6992,39779
6994,44531
6995,41351
6996,33619
6997,50224
6998,47037
6999,45159
7000,47232
7001,48414
7003,34277
7004,42026
7005,42455
7006,30363
7010,47579
7011,29614
7012,43952
7013,50469
7014,34134
7015,28973
7018,38859
7019,34531
7020,30462
7021,46844
7022,38999
7023,44055
7024,47786
7025,43978
7026,47281
7028,49354
7029,44090
7030,43933
7031,40764
7032,39161
7033,34233
7035,44828
7037,30324
7038,36112
7039,46990
7040,36722
7041,46326
7043,36844
7044,40582
7045,33713
7047,45120
7048,33022
7049,38233
7050,37224
7051,39898
7052,45633
7054,31335
7055,33360
7056,45331
7057,28872
7058,30906
7060,36815
7063,45578
7064,43653
7065,28337
7066,30734
7067,30665
7069,46910
7070,35281
7072,46650
7073,36728
7074,45016
7075,43102
7076,39291
7078,45790
7079,39579
7080,30417
7081,35600
7082,30960
7083,27698
7085,50402
7086,47409
7087,48107
7088,36268
7089,28089
7090,29821
7091,32010
7092,47882
7093,49145
7094,43883
7095,30290
7096,33875
7097,48269
7098,48732
7100,35581
7101,34232
7102,48367
7104,36921
7105,31269
7107,29967
7108,33164
7109,47267
7112,43166
7113,31509
7114,29527
7115,39483
7116,30055
7117,36060
7118,39998
7119,28373
7120,31244
7121,44269
7122,39818
7123,32701
7124,48142
7126,45652
7127,36329
7130,28748
7131,37184
7132,31261
7133,33047
7134,49831
7135,42841
7136,31259
7137,42536
7138,36628
7140,29157
7143,32948
7144,27672
7146,37180
7147,45273
7148,40133
7149,42080
7150,29960
7151,43918
7152,45226
7153,43437
7155,27737
7156,41357
7157,48683
7158,43221
7159,43563
7160,45163
7162,37001
7163,33955
7164,46026
7165,37298
7166,49663
7167,34932
7168,39162
7169,49931
7170,34607
7171,49860
7172,47817
7173,38234
7174,40634
7175,30513
7177,42093
7178,47461
7179,29904
7180,41054
7181,39794
7182,41799
7183,33655
7184,28393
7185,37380
7186,45566
7187,38788
7188,32736
7189,33171
7190,40261
7191,49025
7192,30666
7193,33078
7194,32355
7195,28439
7196,46052
7197,41656
7198,46167
7199,43702
7200,50413
7201,44726
7202,33018
7203,29064
7205,30153
7206,47225
7207,50236
7208,34278
7209,49904
7210,29867
7211,44457
7212,34158
7213,49492
7214,33593
7215,29589
7216,48223
7217,46616
7218,49828
7219,36720
7220,45132
7221,49940
7222,46237
7223,42894
7224,39087
7225,48631
7226,49593
7227,46207
7228,38770
7229,36151
7230,43968
7232,49515
7233,31017
7235,43453
7236,30663
7237,30594
7238,29998
7239,34778
7240,42719
7241,32549
7242,37512
7243,33688
7244,40043
7245,32635
7246,49689
7248,44812
7249,46351
7250,47849
7251,46954
7252,46795
7253,36226
7254,42946
7255,31854
7256,50657
7257,47420
7258,50166
7259,27640
7260,46724
7261,38747
7262,31949
7263,31857
7264,49488
7265,50635
7266,48950
7267,29381
7268,28935
7269,46705
7270,29949
7271,40127
7276,35918
7277,29760
7278,43276
7280,36295
7282,33245
7283,44044
7284,43762
7285,31025
7287,33742
7290,34406
7291,31876
7292,46665
7293,28476
7294,37438
7295,39258
7296,48491
7297,41529
7298,40380
7299,49695
7300,39799
7301,36629
7302,37226
7304,49197
7305,48978
7306,29192
7307,46416
7308,32545
7309,28573
7310,48005
7311,31293
7312,40514
7313,44157
7314,43940
7315,50755
7318,41830
7319,33751
7320,48825
7321,30102
7322,28246
7323,40939
7324,48170
7325,47015
7326,29464
7327,30893
7328,36373
7329,37195
7330,43333
7331,38116
7332,36464
7333,48195
7335,44473
7336,49882
7337,42749
7338,45902
7340,30457
7341,38548
7342,35809
7343,48246
7344,36479
7345,45851
7348,43459
7349,39659
7350,37264
7352,30222
7353,42511
7354,32387
7355,33012
7357,45384
7358,46331
7363,50106
7365,28834
7366,32877
7367,28133
7368,30198
7369,45690
7370,41002
7371,47265
7372,49332
7374,41544
7375,41139
7377,49772
7378,32841
7379,32930
7380,44820
7381,32454
7382,46143
7383,38493
7384,29652
7385,32524
7386,30322
7387,50312
7388,38898
7389,33226
7391,48558
7392,30337
7393,46094
7394,44526
7395,42539
7396,49316
7397,41514
7399,27833
7400,33341
7401,41990
7402,42595
7403,34482
7404,43241
7405,48161
7406,36693
7407,28483
7408,43307
7410,38226
7411,47108
7413,34624
7414,46975
7415,44169
7416,48396
7417,29172
7419,46024
7420,31760
7422,36646
7423,32345
7424,34711
7425,39518
7427,50590
7428,50737
7430,29567
7431,45012
7432,42961
7433,42242
7434,42807
7435,36502
7436,30285
7437,30487
7438,30679
7440,41636
7441,38557
7442,45442
7444,35238
7445,49290
7446,46862
7447,45736
7449,42897
7450,29453
7451,38522
7452,47122
7454,43718
7455,44916
7456,39751
7457,41207
7458,33786
7459,38341
7460,27812
7461,35379
7462,28869
7463,31211
7464,35048
7465,35034
7466,38134
7468,42516
7469,34212
7471,36041
7472,28812
7473,36880
7474,39354
7475,38816
7476,49449
7477,48791
7479,31145
7481,34903
7482,28332
7483,46644
7484,35964
7485,43005
7486,36622
7488,37896
7491,41617
7492,38662
7493,40638
7497,28403
7498,42887
7499,41033
7500,47523
7501,35300
7502,44523
7504,47593
7505,37211
7506,33935
7507,32089
7508,37660
7509,43120
7510,49027
7511,32500
7512,39006
7513,33250
7514,30113
7515,47154
7516,41477
7517,33571
7518,31940
7520,44799
7522,34909
7523,48972
7524,31449
7525,32604
7526,46223
7527,35710
7528,48607
7529,34978
7530,46695
7531,43661
7532,30579
7533,31090
7534,37745
7535,32422
7536,42892
7537,40520
7539,46265
7541,36177
7542,38780
7543,47261
7544,36894
7545,45243
7546,30424
7547,47987
7548,32972
7549,36319
7550,36762
7551,33870
7553,34081
7554,44892
7556,32798
7558,41398
7559,45449
7560,27767
7563,41135
7564,46296
7566,39031
7568,30865
7569,37984
7570,33760
7571,42003
7572,31590
7573,47160
7577,32044
7579,43998
7580,28841
7582,35434
7583,34975
7585,43721
7586,42839
7588,36365
7589,27734
7590,37991
7592,33105
7593,32780
7594,37545
7595,43358
7596,32786
7597,44026
7598,45097
7599,29607
7600,37161
7603,37236
7604,39501
7605,38057
7606,43774
7607,44696
7608,35500
7609,30124
7610,42194
7611,48939
7612,35956
7613,48108
7614,40180
7615,46149
7616,44355
7617,30719
7618,43216
7621,40452
7622,32104
7625,50687
7626,46322
7627,35895
7628,33645
7629,46042
7630,43236
7632,28650
7633,36931
7634,33867
7635,37606
7636,31749
7640,47864
7641,40235
7643,36574
7644,36107
7645,32331
7646,47681
7647,35199
7648,45156
7649,46189
7650,30204
7651,28000
7652,29169
7653,44994
7654,43760
7655,36769
7656,29659
7657,50304
7658,32062
7659,38421
7660,37803
7663,40399
7664,39370
7665,46396
7666,31310
7667,29030
7668,31842
7669,30036
7672,31551
7673,39062
7674,28583
7675,49556
7676,38646
7677,27845
7678,42094
7679,32557
7680,42571
7681,40293
7682,49318
7683,37677
7684,50732
7685,44161
7686,29138
7687,41034
7688,44954
7689,46925
7690,38139
7692,49738
7693,28765
7695,29439
7696,47825
7697,40972
7698,34437
7699,48128
7700,47235
7701,43147
7703,31700
7704,29111
7705,28878
7706,35076
7707,46200
7709,32975
7710,35970
7711,44709
7712,46918
7713,44419
7714,32789
7715,38965
7716,47815
7717,35073
7719,41971
7720,45145
7721,38597
7722,36953
7723,46003
7724,29082
7725,36202
7726,44162
7727,40570
7728,40191
7729,49139
7730,44084
7731,33754
7732,27716
7733,31611
7735,33990
7737,37950
7738,42694
7739,33190
7740,37148
7742,41104
7743,35754
7744,42027
7746,31886
7747,41723
7748,42833
7749,31587
7751,48380
7753,31327
7755,43176
7756,47639
7757,48937
7758,36241
7759,37105
7760,37757
7762,48981
7763,49346
7764,32612
7765,42266
7767,33934
7768,29847
7770,32363
7771,38283
7772,42370
7773,46611
7774,38102
7775,42024
7776,34351
7777,38072
7778,37835
7779,35541
7781,37630
7782,48136
7783,29392
7784,45032
7785,37751
7786,41950
7787,47820
7788,38381
7789,32967
7791,45299
7793,46135
7794,38240
7795,46352
7796,50351
7797,38137
7798,41516
7799,36794
7800,33826
7802,30860
7804,33675
7805,41235
7806,36821
7807,33297
7808,46011
7809,30289
7810,45151
7812,45042
7813,31568
7814,37365
7815,45466
7816,41291
7817,41891
7818,38119
7819,35080
7822,29073
7824,34706
7825,35659
7827,49323
7828,49090
7829,32979
7830,47036
7831,35534
7833,40275
7834,32131
7835,44434
7836,49046
7837,35414
7838,42378
7839,33355
7840,43581
7841,50476
7842,34984
7843,28271
7844,47749
7845,28901
7846,39307
7847,36023
7849,30769
7850,32756
7851,33159
7853,32390
7854,41374
7855,45505
7856,45461
7857,40082
7858,50344
7859,47687
7861,41659
7862,48152
7863,49770
7864,50132
7865,39593
7866,49416
7868,40432
7870,47179
7872,48230
7874,42237
7875,36508
7876,44164
7878,30552
7879,31736
7881,34331
7882,46360
7884,49261
7885,50706
7886,47925
7887,45773
7888,43991
7889,46104
7890,39935
7891,33615
7892,33904
7893,35370
7894,29019
7895,34471
7896,31731
7897,48571
7898,30920
7899,39008
7900,29167
7901,36247
7902,49525
7903,47170
7904,34389
7906,31605
7907,45787
7908,38705
7909,39156
7910,49062
7911,46923
7913,48811
7914,47948
7915,39620
7916,48397
7917,36311
7918,36303
7919,31372
7920,34616
7921,45953
7922,50765
7923,41881
7924,31287
7925,42504
7926,30441
7927,44319
7928,30449
7929,44294
7930,31300
7931,49125
7932,32779
7933,42062
7934,40179
7936,30472
7937,40159
7941,43636
7942,48281
7944,44740
7946,43155
7947,28294
7950,46742
7951,33032
7953,42635
7954,45312
7955,33431
7956,46519
7958,44080
7959,30347
7960,50040
7962,37448
7963,32274
7964,47308
7965,36691
7966,33103
7968,33509
7969,35846
7971,41284
7972,49413
7973,32704
7974,37933
7975,30840
7976,36883
7977,31461
7979,41722
7981,36254
7983,27911
7984,46995
7985,48022
7986,29554
7987,31089
7989,30938
7992,50128
7993,40884
7994,28241
7995,34284
7996,38261
7997,28932
7998,30633
7999,48084
8000,50778
8001,37619
8002,30282
8003,38205
8004,28986
8005,30159
8007,49247
8008,37969
8009,29824
8010,43134
8011,35835
8014,31729
8015,43143
8016,48064
8017,48014
8018,38142
8019,34676
8020,46686
8021,35574
8022,29606
8023,47079
8024,32172
8025,50014
8026,29560
8028,49619
8029,38243
8031,48441
8033,36393
8034,45837
8036,42453
8037,42141
8038,43935
8039,47951
8040,40239
8041,38605
8042,32523
8043,38506
8044,48769
8045,43617
8046,35150
8047,29937
8049,28444
8052,48059
8053,37875
8054,47115
8055,41151
8057,44589
8059,31510
8060,45551
8061,45462
8062,41713
8063,29946
8064,38435
8065,33912
8066,47552
8067,27675
8068,28002
8069,34753
8070,29592
8071,40156
8072,27998
8073,41743
8074,44808
8075,46378
8076,37169
8078,45676
8079,49673
8080,49732
8081,48958
8082,43675
8084,28473
8085,48008
8088,35894
8089,30135
8090,41031
8091,41053
8092,47156
8093,33995
8094,40130
8095,40273
8096,37713
8097,34001
8099,29518
8100,42729
8101,40327
8102,49650
8103,48896
8107,48093
8108,44757
8109,27750
8110,30941
8112,27872
8113,38561
8114,46039
8115,45305
8117,34379
8119,35796
8120,36285
8122,41273
8123,36215
8124,34301
8125,41999
8126,50039
8127,37605
8128,39834
8129,37510
8130,43923
8131,41447
8132,29018
8133,32757
8135,32598
8136,44295
8138,32316
8139,30488
8140,48912
8141,39141
8143,30463
8144,35256
8145,46231
8147,46301
8148,30040
8149,41800
8151,40023
8152,30014
8153,46698
8154,38474
8155,43475
8157,45104
8158,49340
8159,43115
8160,41538
8161,36478
8162,50521
8163,40129
8164,42695
8165,45683
8166,34744
8167,43999
8169,49301
8170,38415
8171,46227
8172,40964
8174,46114
8175,49109
8176,47556
8177,30084
8179,34735
8181,32144
8182,38437
8183,33609
8184,39499
8185,31853
8186,47913
8188,31224
8189,49006
8190,48250
8191,41344
8192,49076
8194,41917
8195,31989
8196,33741
8197,38349
8198,47302
8199,31797
8200,45084
8201,38773
8202,38186
8203,46397
8204,44284
8205,42608
8206,47212
8207,40494
8208,48873
8209,28707
8210,48849
8211,28987
8213,29785
8214,37570
8215,37098
8216,33457
8217,50538
8218,28288
8219,38795
8221,38961
8222,43744
8224,37846
8225,46614
8226,38749
8227,33357
8228,45527
8229,29254
8230,47712
8231,32311
8232,37771
8233,41777
8234,46133
8235,34007
8237,37566
8238,28281
8239,29499
8241,37819
8243,35527
8244,28734
8245,42000
8246,40230
8247,35369
8249,46128
8251,29507
8252,29182
8253,28907
8254,48366
8255,45909
8256,30062
8257,38414
8258,46465
8259,34705
8260,36188
8261,50254
8262,29851
8263,32771
8264,40522
8265,28429
8266,45267
8267,39004
8268,29026
8269,33923
8271,45049
8272,44412
8273,48413
8275,46018
8276,45725
8277,37813
8278,32167
8280,33909
8281,43090
8282,31508
8283,39482
8284,33587
8285,39137
8286,39419
8288,30705
8289,28667
8290,31517
8291,40240
8292,41098
8293,36545
8294,41625
8295,33862
8296,33964
8297,50726
8298,45521
8300,37709
8301,46368
8302,50566
8303,29261
8304,28893
8306,32716
8307,34168
8308,36424
8310,32255
8312,47995
8313,50696
8314,31205
8315,43457
8316,46625
8318,49626
8319,41063
8320,28183
8322,38305
8323,35071
8324,36299
8325,30690
8326,45858
8327,46852
8329,28027
8330,47747
8331,41879
8332,37405
8333,37230
8334,46297
8335,35833
8336,37607
8337,30618
8338,46811
8339,48383
8340,33771
8342,40440
8343,39628
8344,46348
8345,28497
8346,38273
8347,32229
8348,42289
8349,48381
8350,38204
8351,42560
8352,50290
8353,42364
8354,36895
8355,40032
8356,38619
8357,43562
8359,34885
8361,43971
8362,31421
8363,49454
8364,41339
8365,31500
8367,36128
8369,43440
8370,35028
8372,50404
8373,34904
8374,43510
8375,30796
8378,42747
8379,41863
8380,36306
8381,40036
8382,42710
8383,35823
8386,35097
8387,40208
8388,32785
8389,42479
8390,36189
8391,50241
8392,44141
8393,34952
8394,46987
8395,31499
8397,44373
8398,38602
8399,44833
8401,30861
8402,35844
8403,46447
8405,42078
8406,36522
8407,33208
8408,32375
8409,28979
8410,32997
8411,33892
8413,40274
8414,38907
8415,40967
8416,36812
8417,32177
8418,33436
8419,47322
8420,33046
8421,30251
8423,44817
8424,29747
8425,49535
8426,40367
8427,39272
8428,46504
8429,32599
8430,32186
8431,27840
8432,44822
8433,38467
8434,48841
8435,39067
8436,33135
8437,43448
8438,36340
8440,41586
8441,32189
8442,33650
8445,28292
8447,32050
8448,43641
8449,33321
8450,33056
8452,32442
8453,31668
8454,41460
8456,37332
8457,32985
8458,48025
8459,35748
8461,49172
8462,29971
8463,44336
8464,36422
8465,37794
8466,44433
8467,45957
8468,42383
8469,32301
8470,43357
8471,49591
8472,31531
8473,49405
8474,46161
8475,42559
8476,37604
8477,35391
8479,49628
8480,43082
8484,41112
8485,45516
8487,30980
8489,36121
8490,41428
8491,39477
8492,38860
8493,36407
8494,29256
8495,33428
8496,42881
8497,50277
8498,34368
8499,50111
8500,32857
8502,41851
8503,32027
8504,49221
8505,32692
8506,32675
8507,38438
8508,29831
8509,50152
8510,42781
8513,43909
8514,37422
8515,36510
8516,38215
8517,34572
8518,32846
8519,44218
8522,34247
8524,32741
8525,41906
8526,41323
8527,34387
8528,50452
8529,46747
8532,32140
8533,47210
8534,39441
8535,38247
8536,42767
8537,42086
8538,39196
8539,44354
8540,48716
8541,49592
8542,36636
8544,39922
8545,36518
8546,28948
8547,39059
8548,46743
8549,46579
8550,30868
8552,32603
8554,39539
8555,46438
8557,40222
8558,44608
8560,43412
8561,32995
8564,50300
8565,31645
8567,50210
8568,33599
8569,31706
8570,44263
8571,48817
8572,49406
8573,40881
8574,33285
8575,39926
8576,50287
8577,34703
8578,35878
8579,41129
8582,30161
8583,29494
8585,43832
8586,42057
8587,34576
8588,33110
8589,35371
8590,46508
8592,48398
8593,29430
8596,38011
8597,47717
8598,34604
8599,38281
8600,28938
8601,41485
8603,28980
8604,37963
8605,35437
8606,38706
8608,50483
8609,36554
8610,46105
8611,48069
8612,34287
8614,31246
8615,40619
8616,40956
8617,48921
8618,48452
8619,41471
8620,28128
8621,49514
8622,45882
8623,42007
8625,35440
8627,39559
8628,31148
8629,35497
8630,46361
8631,41515
8633,28437
8634,31679
8635,46984
8636,33323
8637,30591
8638,49739
8639,44859
8640,39330
8641,48557
8642,33128
8643,49286
8644,47887
8645,33356
8646,33979
8647,34725
8648,48322
8649,49303
8650,49429
8652,40228
8653,32937
8654,46243
8655,31859
8656,39829
8657,41979
8658,42898
8659,46239
8660,30464
8661,41963
8662,33966
8663,38143
8664,34105
8665,46147
8666,30268
8667,36270
8668,44409
8669,42225
8671,39796
8672,35388
8673,38368
8674,33394
8676,39014
8678,32141
8680,28323
8681,29970
8684,41363
8685,31485
8686,37493
8687,37774
8688,49942
8689,48406
8690,48408
8691,40749
8692,39016
8693,46823
8694,43663
8695,30005
8696,29020
8698,27802
8699,42851
8700,38190
8701,48596
8702,41998
8703,37672
8704,45655
8706,33847
8709,37917
8710,31049
8711,46484
8712,40151
8713,42356
8714,39504
8715,47664
8717,46252
8718,46943
8719,48113
8720,43454
8721,49466
8722,36485
8723,27821
8725,37691
8726,38887
8728,47641
8729,44332
8731,33358
8732,35865
8733,32399
8734,45200
8735,32534
8736,47689
8737,31888
8738,48662
8739,43424
8741,46443
8742,49371
8743,50215
8744,28637
8745,28961
8746,45039
8747,44618
8748,35779
8749,48808
8750,29682
8751,40861
8752,41640
8753,32925
8754,46514
8756,44710
8757,42674
8758,45991
8760,39133
8761,33552
8762,46495
8763,37174
8764,43290
8765,49758
8766,48488
8767,32994
8769,49277
8770,29703
8771,39887
8772,33325
8773,31943
8774,28154
8775,33718
8777,40635
8778,34837
8779,39697
8780,38851
8781,50038
8782,42297
8783,49396
8784,42033
8785,32791
8786,44017
8787,33274
8788,28588
8789,49762
8790,34729
8793,45888
8794,28477
8795,33524
8796,48400
8797,43599
8798,38990
8799,36007
8800,50248
8801,40284
8803,36378
8804,48261
8806,48340
8808,33408
8809,37957
8810,36204
8811,49974
8812,30271
8813,29550
8814,29651
8815,39601
8816,41238
8817,39329
8818,50122
8819,39671
8820,42806
8821,46960
8823,30962
8824,49701
8826,32354
8828,33697
8829,33510
8830,36857
8831,33681
8832,43995
8834,38223
8835,28735
8836,40667
8837,33045
8838,37784
8839,33214
8840,46806
8841,44289
8842,49862
8843,38161
8844,30220
8847,50443
8848,31319
8849,32783
8850,50793
8851,29914
8852,30710
8853,42846
8854,28622
8855,28689
8856,42554
8857,38690
8858,33555
8859,35749
8860,41807
8861,41326
8862,47594
8863,41632
8865,40152
8866,44981
8867,38789
8868,34020
8870,45747
8871,36036
8873,28189
8874,43336
8875,29671
8876,47953
8877,44605
8880,37000
8882,32658
8883,30367
8884,31235
8885,44681
8886,45404
8887,30878
8888,31142
8889,35130
8890,38238
8891,44719
8892,29636
8894,50467
8895,28303
8896,45945
8898,34402
8899,45338
8900,47964
8901,28867
8902,49977
8903,47337
8904,50086
8905,33246
8906,43526
8911,49636
8912,39426
8913,45014
8914,41920
8916,36346
8917,45269
8918,36333
8919,49365
8920,32962
8921,50214
8922,41827
8923,31545
8925,40195
8926,46988
8927,36046
8928,32477
8930,41725
8931,49664
8932,28096
8933,45731
8934,45047
8936,31371
8937,46775
8938,47270
8939,35602
8940,49005
8941,44173
8942,34646
8943,38986
8944,39073
8945,47259
8946,41309
8947,31615
8948,46040
8949,48514
8950,27650
8951,36403
8952,42450
8953,34367
8954,48552
8955,39914
8956,29293
8958,32115
8959,32900
8960,35635
8962,50741
8963,45844
8964,40524
8965,50278
8966,49819
8967,42623
8968,28608
8969,42159
8970,27964
8972,50279
8973,45332
8974,42281
8975,42951
8976,41409
8977,34454
8978,35741
8979,41995
8980,40644
8981,39882
8982,32934
8983,37011
8984,38551
8985,47971
8986,39467
8987,34620
8988,28224
8989,43673
8990,28119
8991,35152
8992,32083
8993,45233
8995,27703
8996,43098
8997,50196
8998,29194
8999,47014
9000,32370
9001,37255
9002,28536
9003,50481
9004,41595
9005,30990
9006,37862
9007,30073
9008,42857
9009,31283
9010,36537
9011,32766
9012,40936
9014,34201
9015,35160
9016,36763
9017,33445
9018,28981
9020,34323
9021,46904
9022,39710
9023,49836
9024,29188
9025,33970
9026,50611
9027,30791
9028,39574
9029,39449
9030,33427
9031,29319
9032,38106
9034,46802
9035,37093
9036,33910
9037,30397
9038,35367
9039,40347
9040,48758
9041,40679
9042,34014
9043,47356
9044,40976
9047,44950
9048,48942
9049,45463
9050,31000
9051,38955
9052,32947
9053,38800
9054,28889
9056,34269
9058,28291
9059,50310
9060,29786
9062,28548
9063,49532
9064,41316
9065,49459
9068,34803
9071,45925
9072,47491
9073,39494
9074,46636
9075,38440
9076,39448
9077,39167
9078,37812
9079,39308
9080,35269
9081,35830
9083,46835
9085,31695
9086,50179
9087,45171
9088,44714
9089,41419
9090,35447
9091,33871
9092,29444
9093,37731
9094,41102
9095,41298
9096,50555
9097,38310
9098,47589
9099,49359
9100,49039
9101,33426
9102,43800
9104,41412
9105,31447
9107,28412
9108,44179
9109,35629
9110,37331
9112,34101
9113,31392
9114,28507
9115,32600
9116,49253
9117,48502
9118,41039
9119,45074
9120,47728
9121,31962
9122,36495
9125,45541
9126,39770
9127,43374
9128,37895
9130,36169
9131,29764
9132,31965
9133,42988
9134,36614
9135,27620
9136,33879
9137,35767
9138,40707
9139,43856
9140,49910
9141,31920
9142,42110
9145,30709
9146,34605
9147,41508
9148,27746
9149,48262
9150,47911
9151,49468
9152,46633
9157,32767
9158,48908
9159,48820
9162,45489
9163,34392
9164,36304
9165,40001
9166,29281
9167,28383
9168,40986
9169,31681
9170,41094
9171,36059
9172,42049
9173,27855
9174,46655
9177,49779
9179,41779
9180,46693
9181,44397
9182,45658
9183,47324
9184,40430
9185,34880
9186,43912
9187,35751
9189,35264
9190,48572
9191,45354
9192,48096
9193,32082
9194,34587
9195,37623
9196,48868
9197,44127
9198,47929
9199,40628
9200,28448
9201,49688
9202,35885
9203,39488
9204,47661
9205,34179
9206,48421
9207,46899
9208,49767
9209,41160
9211,31759
9213,46787
9215,46980
9216,46679
9217,39185
9218,49273
9219,45043
9220,40234
9221,46195
9222,36489
9223,42209
9224,28018
9225,35899
9226,38155
9227,34574
9228,42456
9229,38962
9230,48047
9231,38663
9232,50585
9233,30081
9236,35768
9239,34045
9240,42780
9241,48595
9242,39273
9243,33734
9244,38537
9245,47067
9246,49361
9247,28677
9248,34754
9251,34902
9252,35352
9253,28125
9254,29163
9256,28951
9257,41443
9258,31780
9259,42740
9260,29952
9261,41523
9263,32559
9264,39733
9266,35024
9267,31305
9268,33188
9269,46386
9270,45940
9271,37760
9272,27977
9273,47812
9274,50789
9275,38480
9277,48643
9278,46483
9279,42387
9280,46414
9281,30497
9282,33218
9283,28614
9284,34112
9285,29807
9286,28392
9287,28330
9288,45242
9290,49841
9291,48312
9292,46965
9293,34541
9294,29663
9296,32410
9297,45656
9299,47097
9302,46302
9303,46646
9304,50316
9305,30484
9306,38419
9307,28191
9308,32571
9309,38208
9311,30416
9312,43273
9313,28709
9314,46365
9316,41645
9317,45785
9319,39489
9321,49034
9323,30664
9324,40227
9325,36752
9327,35714
9328,40155
9329,49510
9330,38703
9331,38412
9332,37514
9334,45887
9335,35409
9336,35694
9337,31388
9338,36553
9339,48088
9341,44770
9342,37908
9343,40919
9344,41329
9345,36845
9346,41440
9347,29410
9348,33956
9349,49311
9350,34943
9351,29603
9352,31988
9354,33396
9355,48282
9357,32769
9359,37096
9361,43194
9362,33974
9363,36521
9364,45560
9365,47867
9366,42179
9368,48436
9369,37354
9371,37574
9372,28217
9374,38875
9375,31343
9378,28021
9379,27760
9380,37636
9381,48116
9382,44133
9383,37834
9385,39994
9386,48898
9387,28207
9389,28679
9390,47203
9391,34618
9393,34445
9394,41949
9395,50764
9396,49842
9397,37853
9398,41533
9399,33660
9400,48473
9401,47117
9402,40625
9403,36115
9405,47032
9407,44386
9408,38314
9409,39938
9410,45819
9411,35921
9412,40078
9415,35068
9416,32606
9417,30942
9418,45440
9419,45573
9421,45064
9422,31253
9423,32110
9424,38038
9425,33740
9426,42605
9427,41461
9428,37675
9430,28754
9432,31912
9433,41261
9434,50094
9435,47395
9436,30808
9438,40052
9440,37002
9441,28367
9442,48576
9443,29501
9444,46395
9445,42808
9446,46981
9447,45284
9448,50006
9449,30809
9451,37562
9452,39085
9453,34374
9454,39870
9456,39301
9457,40978
9459,37447
9460,36597
9461,31004
9462,45632
9463,46932
9464,34907
9465,33329
9466,38562
9467,39522
9468,42542
9469,44791
9470,48371
9471,30205
9473,50239
9474,37375
9475,39597
9476,41782
9477,45066
9479,29339
9481,34412
9482,33536
9483,44358
9484,38090
9485,35939
9486,31966
9487,29707
9489,34002
9491,47782
9492,42564
9493,32429
9494,45337
9496,35311
9497,32133
9498,43895
9499,45635
9500,29100
9501,45118
9502,28962
9503,28840
9504,47303
9505,47224
9506,39678
9508,34697
9509,32426
9510,50656
9512,47317
9513,46964
9514,47290
9515,37342
9516,41350
9517,30162
9518,34261
9519,31074
9520,43752
9521,30507
9523,45080
9526,38833
9528,44653
9529,50051
9530,43700
9531,33013
9532,44149
9533,33373
9535,40704
9538,40270
9539,43497
9540,42381
9541,30490
9542,34503
9543,37443
9544,34306
9545,45217
9546,49743
9547,28469
9549,37637
9550,38424
9551,33965
9552,41775
9553,31670
9556,28059
9557,32992
9558,42098
9559,33984
9560,40213
9561,33099
9562,40793
9563,34111
